Episode,Order,Subject,Enviroment,Gesture,Remark_Episode,Remark_Snapshot
20250526181231,0,Subject3,Environment1,Gesture0,TRUE
20250526181231,1,Subject3,Environment1,Gesture0,TRUE
20250526181231,2,Subject3,Environment1,Gesture0,TRUE
20250526181231,3,Subject3,Environment1,Gesture0,TRUE
20250526181231,4,Subject3,Environment1,Gesture0,TRUE
20250526181231,5,Subject3,Environment1,Gesture0,TRUE
20250526181231,6,Subject3,Environment1,Gesture0,TRUE
20250526181231,7,Subject3,Environment1,Gesture0,TRUE
20250526181231,8,Subject3,Environment1,Gesture0,TRUE
20250526181231,9,Subject3,Environment1,Gesture0,TRUE
20250526181231,10,Subject3,Environment1,Gesture0,TRUE
20250526181427,0,Subject3,Environment1,Gesture1,TRUE
20250526181427,1,Subject3,Environment1,Gesture1,TRUE
20250526181427,2,Subject3,Environment1,Gesture1,TRUE
20250526181427,3,Subject3,Environment1,Gesture1,TRUE
20250526181457,0,Subject3,Environment1,Gesture2,TRUE
20250526181457,1,Subject3,Environment1,Gesture2,TRUE
20250526181457,2,Subject3,Environment1,Gesture2,TRUE
20250526181457,3,Subject3,Environment1,Gesture2,TRUE
20250526181457,4,Subject3,Environment1,Gesture2,TRUE
20250526181457,5,Subject3,Environment1,Gesture2,TRUE
20250526181457,6,Subject3,Environment1,Gesture2,TRUE
20250526181457,7,Subject3,Environment1,Gesture2,TRUE
20250526181457,8,Subject3,Environment1,Gesture2,TRUE
20250526181457,9,Subject3,Environment1,Gesture2,TRUE
20250526181457,10,Subject3,Environment1,Gesture2,TRUE
20250526181529,0,Subject3,Environment1,Gesture3,TRUE
20250526181529,1,Subject3,Environment1,Gesture3,TRUE
20250526181529,2,Subject3,Environment1,Gesture3,TRUE
20250526181529,3,Subject3,Environment1,Gesture3,TRUE
20250526181529,4,Subject3,Environment1,Gesture3,TRUE
20250526181529,5,Subject3,Environment1,Gesture3,TRUE
20250526181529,6,Subject3,Environment1,Gesture3,TRUE
20250526181529,7,Subject3,Environment1,Gesture3,TRUE
20250526181529,8,Subject3,Environment1,Gesture3,TRUE
20250526181529,9,Subject3,Environment1,Gesture3,TRUE
20250526181529,10,Subject3,Environment1,Gesture3,TRUE
20250526181558,0,Subject3,Environment1,Gesture4,TRUE
20250526181558,1,Subject3,Environment1,Gesture4,TRUE
20250526181558,2,Subject3,Environment1,Gesture4,TRUE
20250526181558,3,Subject3,Environment1,Gesture4,TRUE
20250526181558,4,Subject3,Environment1,Gesture4,TRUE
20250526181558,5,Subject3,Environment1,Gesture4,TRUE
20250526181558,6,Subject3,Environment1,Gesture4,TRUE
20250526181558,7,Subject3,Environment1,Gesture4,TRUE
20250526181558,8,Subject3,Environment1,Gesture4,TRUE
20250526181558,9,Subject3,Environment1,Gesture4,TRUE
20250526181558,10,Subject3,Environment1,Gesture4,TRUE
20250526181626,0,Subject3,Environment1,Gesture5,TRUE
20250526181626,1,Subject3,Environment1,Gesture5,TRUE
20250526181626,2,Subject3,Environment1,Gesture5,TRUE
20250526181626,3,Subject3,Environment1,Gesture5,TRUE
20250526181626,4,Subject3,Environment1,Gesture5,TRUE
20250526181626,5,Subject3,Environment1,Gesture5,TRUE
20250526181626,6,Subject3,Environment1,Gesture5,TRUE
20250526181626,7,Subject3,Environment1,Gesture5,TRUE
20250526181626,8,Subject3,Environment1,Gesture5,TRUE
20250526181626,9,Subject3,Environment1,Gesture5,TRUE
20250526181657,0,Subject3,Environment1,Gesture6,TRUE
20250526181657,1,Subject3,Environment1,Gesture6,TRUE
20250526181657,2,Subject3,Environment1,Gesture6,TRUE
20250526181657,3,Subject3,Environment1,Gesture6,TRUE
20250526181657,4,Subject3,Environment1,Gesture6,TRUE
20250526181657,5,Subject3,Environment1,Gesture6,TRUE
20250526181657,6,Subject3,Environment1,Gesture6,TRUE
20250526181657,7,Subject3,Environment1,Gesture6,TRUE
20250526181737,0,Subject3,Environment1,Gesture7,TRUE
20250526181737,1,Subject3,Environment1,Gesture7,TRUE
20250526181737,2,Subject3,Environment1,Gesture7,TRUE
20250526181737,3,Subject3,Environment1,Gesture7,TRUE
20250526181737,4,Subject3,Environment1,Gesture7,TRUE
20250526181737,5,Subject3,Environment1,Gesture7,TRUE
20250526181737,6,Subject3,Environment1,Gesture7,TRUE
20250526181737,7,Subject3,Environment1,Gesture7,TRUE
20250526181737,8,Subject3,Environment1,Gesture7,TRUE
20250526181737,9,Subject3,Environment1,Gesture7,TRUE
20250526183246,0,Subject3,Environment1,Gesture0,TRUE
20250526183246,1,Subject3,Environment1,Gesture0,TRUE
20250526183246,2,Subject3,Environment1,Gesture0,TRUE
20250526183246,3,Subject3,Environment1,Gesture0,TRUE
20250526183246,4,Subject3,Environment1,Gesture0,TRUE
20250526183246,5,Subject3,Environment1,Gesture0,TRUE
20250526183246,6,Subject3,Environment1,Gesture0,TRUE
20250526183246,7,Subject3,Environment1,Gesture0,TRUE
20250526183246,8,Subject3,Environment1,Gesture0,TRUE
20250526183246,9,Subject3,Environment1,Gesture0,TRUE
20250526183246,10,Subject3,Environment1,Gesture0,TRUE
20250526183246,11,Subject3,Environment1,Gesture0,TRUE
20250526183404,1,Subject3,Environment1,Gesture1,TRUE
20250526183404,2,Subject3,Environment1,Gesture1,TRUE
20250526183404,3,Subject3,Environment1,Gesture1,TRUE
20250526183404,4,Subject3,Environment1,Gesture1,TRUE
20250526183404,5,Subject3,Environment1,Gesture1,TRUE
20250526183404,6,Subject3,Environment1,Gesture1,TRUE
20250526183404,7,Subject3,Environment1,Gesture1,TRUE
20250526183404,8,Subject3,Environment1,Gesture1,TRUE
20250526183404,9,Subject3,Environment1,Gesture1,TRUE
20250526183404,10,Subject3,Environment1,Gesture1,TRUE
20250526183404,11,Subject3,Environment1,Gesture1,TRUE
20250526183436,0,Subject3,Environment1,Gesture2,TRUE
20250526183436,1,Subject3,Environment1,Gesture2,TRUE
20250526183436,2,Subject3,Environment1,Gesture2,TRUE
20250526183436,3,Subject3,Environment1,Gesture2,TRUE
20250526183436,4,Subject3,Environment1,Gesture2,TRUE
20250526183436,5,Subject3,Environment1,Gesture2,TRUE
20250526183436,6,Subject3,Environment1,Gesture2,TRUE
20250526183436,7,Subject3,Environment1,Gesture2,TRUE
20250526183506,0,Subject3,Environment1,Gesture3,TRUE
20250526183506,1,Subject3,Environment1,Gesture3,TRUE
20250526183506,2,Subject3,Environment1,Gesture3,TRUE
20250526183506,3,Subject3,Environment1,Gesture3,TRUE
20250526183506,4,Subject3,Environment1,Gesture3,TRUE
20250526183506,5,Subject3,Environment1,Gesture3,TRUE
20250526183506,6,Subject3,Environment1,Gesture3,TRUE
20250526183506,7,Subject3,Environment1,Gesture3,TRUE
20250526183506,8,Subject3,Environment1,Gesture3,TRUE
20250526183506,9,Subject3,Environment1,Gesture3,TRUE
20250526183506,10,Subject3,Environment1,Gesture3,TRUE
20250526183535,0,Subject3,Environment1,Gesture4,TRUE
20250526183535,1,Subject3,Environment1,Gesture4,TRUE
20250526183535,2,Subject3,Environment1,Gesture4,TRUE
20250526183535,3,Subject3,Environment1,Gesture4,TRUE
20250526183535,4,Subject3,Environment1,Gesture4,TRUE
20250526183535,5,Subject3,Environment1,Gesture4,TRUE
20250526183535,6,Subject3,Environment1,Gesture4,TRUE
20250526183535,7,Subject3,Environment1,Gesture4,TRUE
20250526183535,8,Subject3,Environment1,Gesture4,TRUE
20250526183603,0,Subject3,Environment1,Gesture4,TRUE
20250526183603,1,Subject3,Environment1,Gesture4,TRUE
20250526183603,2,Subject3,Environment1,Gesture4,TRUE
20250526183603,3,Subject3,Environment1,Gesture4,TRUE
20250526183603,4,Subject3,Environment1,Gesture5,TRUE
20250526183603,5,Subject3,Environment1,Gesture5,TRUE
20250526183603,6,Subject3,Environment1,Gesture5,TRUE
20250526183603,7,Subject3,Environment1,Gesture5,TRUE
20250526183603,8,Subject3,Environment1,Gesture5,TRUE
20250526183640,0,Subject3,Environment1,Gesture6,TRUE
20250526183640,1,Subject3,Environment1,Gesture6,TRUE
20250526183640,2,Subject3,Environment1,Gesture6,TRUE
20250526183640,3,Subject3,Environment1,Gesture6,TRUE
20250526183640,4,Subject3,Environment1,Gesture6,TRUE
20250526183640,5,Subject3,Environment1,Gesture6,TRUE
20250526183640,6,Subject3,Environment1,Gesture6,TRUE
20250526183640,7,Subject3,Environment1,Gesture6,TRUE
20250526183640,8,Subject3,Environment1,Gesture6,TRUE
20250526183640,9,Subject3,Environment1,Gesture6,TRUE
20250526183738,0,Subject3,Environment1,Gesture8,TRUE
20250526183738,1,Subject3,Environment1,Gesture8,TRUE
20250526183738,2,Subject3,Environment1,Gesture8,TRUE
20250526183738,3,Subject3,Environment1,Gesture8,TRUE
20250526183738,4,Subject3,Environment1,Gesture8,TRUE
20250526183948,0,Subject3,Environment1,Gesture9,TRUE
20250526183948,1,Subject3,Environment1,Gesture9,TRUE
20250526183948,2,Subject3,Environment1,Gesture9,TRUE
20250526183948,3,Subject3,Environment1,Gesture9,TRUE
20250526183948,4,Subject3,Environment1,Gesture9,TRUE
20250526183948,5,Subject3,Environment1,Gesture9,TRUE
20250526183948,6,Subject3,Environment1,Gesture9,TRUE
20250526183948,7,Subject3,Environment1,Gesture9,TRUE
20250526183948,8,Subject3,Environment1,Gesture9,TRUE
20250526183948,9,Subject3,Environment1,Gesture9,TRUE
20250526183948,10,Subject3,Environment1,Gesture9,TRUE
20250526183948,11,Subject3,Environment1,Gesture9,TRUE
20250526184017,4,Subject3,Environment1,Gesture10,TRUE
20250526184017,5,Subject3,Environment1,Gesture10,TRUE
20250526184017,6,Subject3,Environment1,Gesture10,TRUE
20250526184017,7,Subject3,Environment1,Gesture10,TRUE
20250526184017,8,Subject3,Environment1,Gesture10,TRUE
20250526184017,9,Subject3,Environment1,Gesture10,TRUE
20250526184017,10,Subject3,Environment1,Gesture10,TRUE
20250529171838,1,Subject3,Environment1,Gesture5,TRUE
20250529171838,2,Subject3,Environment1,Gesture5,TRUE
20250529171838,3,Subject3,Environment1,Gesture5,TRUE
20250529171838,4,Subject3,Environment1,Gesture5,TRUE
20250529171838,5,Subject3,Environment1,Gesture5,TRUE
20250529172452,1,Subject3,Environment1,Gesture8,TRUE
20250529172452,2,Subject3,Environment1,Gesture8,TRUE
20250529172452,3,Subject3,Environment1,Gesture8,TRUE
20250529172452,4,Subject3,Environment1,Gesture8,TRUE
20250529172452,5,Subject3,Environment1,Gesture8,TRUE
20250529172452,6,Subject3,Environment1,Gesture8,TRUE
20250529172452,7,Subject3,Environment1,Gesture8,TRUE
20250529172452,8,Subject3,Environment1,Gesture8,TRUE
20250529172452,9,Subject3,Environment1,Gesture8,TRUE
20250529172452,10,Subject3,Environment1,Gesture8,TRUE
20250529172452,11,Subject3,Environment1,Gesture8,TRUE
20250529172452,12,Subject3,Environment1,Gesture8,TRUE
20250529172559,1,Subject3,Environment1,Gesture10,TRUE
20250529172559,2,Subject3,Environment1,Gesture10,TRUE
20250529172559,3,Subject3,Environment1,Gesture10,TRUE
20250529172559,4,Subject3,Environment1,Gesture10,TRUE
20250529172559,5,Subject3,Environment1,Gesture10,TRUE
20250529172559,6,Subject3,Environment1,Gesture10,TRUE
20250529172559,7,Subject3,Environment1,Gesture10,TRUE
20250529172559,8,Subject3,Environment1,Gesture10,TRUE
20250529172559,9,Subject3,Environment1,Gesture10,TRUE
20250529172559,10,Subject3,Environment1,Gesture10,TRUE
20250529172559,11,Subject3,Environment1,Gesture10,TRUE
20250529172559,12,Subject3,Environment1,Gesture10,TRUE
20250529173906,0,Subject3,Environment1,Gesture11,TRUE
20250529173906,1,Subject3,Environment1,Gesture11,TRUE
20250529173906,2,Subject3,Environment1,Gesture11,TRUE
20250529173906,3,Subject3,Environment1,Gesture11,TRUE
20250529173906,4,Subject3,Environment1,Gesture11,TRUE
20250529173906,5,Subject3,Environment1,Gesture11,TRUE
20250529174458,0,Subject3,Environment1,Gesture11,TRUE
20250529174458,1,Subject3,Environment1,Gesture11,TRUE
20250529174458,2,Subject3,Environment1,Gesture11,TRUE
20250529174458,3,Subject3,Environment1,Gesture11,TRUE
20250529174458,4,Subject3,Environment1,Gesture11,TRUE
20250529174641,1,Subject3,Environment1,Gesture7,TRUE
20250529174641,2,Subject3,Environment1,Gesture7,TRUE
20250529174641,3,Subject3,Environment1,Gesture7,TRUE
20250529174641,4,Subject3,Environment1,Gesture7,TRUE
20250529174808,0,Subject3,Environment1,Gesture10,TRUE
20250529174808,1,Subject3,Environment1,Gesture10,TRUE
20250529174808,2,Subject3,Environment1,Gesture10,TRUE
20250529174808,3,Subject3,Environment1,Gesture10,TRUE
20250529174808,4,Subject3,Environment1,Gesture10,TRUE
20250529174808,5,Subject3,Environment1,Gesture10,TRUE
20250529174822,0,Subject3,Environment1,Gesture10,TRUE
20250529174822,1,Subject3,Environment1,Gesture11,TRUE
20250529174822,2,Subject3,Environment1,Gesture11,TRUE
20250529174822,3,Subject3,Environment1,Gesture11,TRUE
20250529174822,4,Subject3,Environment1,Gesture11,TRUE
20250529174822,5,Subject3,Environment1,Gesture11,TRUE
20250529174848,2,Subject3,Environment1,Gesture7,TRUE
20250529174848,3,Subject3,Environment1,Gesture7,TRUE
20250529174848,4,Subject3,Environment1,Gesture7,TRUE
20250529174848,5,Subject3,Environment1,Gesture7,TRUE
20250529174902,0,Subject3,Environment1,Gesture8,TRUE
